s_m,x_path_m,y_path_m,offset_m,curvature_1pm,speed_mps,ax_mps2,ay_mps2
673.0,205.00160855810813,-117.33249482619071,-0.7122845749388889,-0.009473519654653106,14.652194626864835,0.0,-2.033839689342566
674.0,204.65741407547924,-118.26347642298317,-0.7494661012489074,-0.009391278868510149,14.652194626864835,0.0,-2.016183677528823
675.0,204.30472508973597,-119.19077209564051,-0.7848536048450563,-0.009308716860529753,14.652194626864835,0.0,-1.9984587036243389
676.0,203.94364100271198,-120.11435076930294,-0.8183760760264295,-0.00933039597250987,14.652194626864835,0.0,-2.00311292296226
677.0,203.57418643595116,-121.03415716870589,-0.8500410852232055,-0.009371650603323073,14.652194626864835,0.0,-2.0119697479413325
678.0,203.19635686199618,-121.95012465630153,-0.8798874676189374,-0.009412895081426596,14.652194626864835,8.429369557916289e-08,-2.020824393267578
679.0,202.81014823194852,-122.86218510934467,-0.9079541384871536,-0.009454123181771494,14.652194638370784,2.3029466689195033e-07,-2.0296755256928036
680.0,202.41555709735016,-123.77026895330027,-0.9342800131013828,-0.009495328921879575,14.65219465829967,1.4600097131278744e-07,-2.0385218600416852
681.0,202.01258065623384,-124.67430517010149,-0.9589040067351535,-0.009536506566796265,14.65219465829967,8.429369557916289e-08,-2.047362157202354
682.0,201.6012167990044,-125.57422130745913,-0.9818650346619945,-0.009577650633571029,14.652194669805619,8.429369557916289e-08,-2.0561952488082462
683.0,201.18146415412974,-126.46994348921916,-1.0032020121554346,-0.009618755895275156,14.652194669805619,8.429369557916289e-08,-2.065020006261894
684.0,200.75332213362148,-127.36139642676385,-1.0229538544890022,-0.009659817384567448,14.652194681311567,8.429369557916289e-08,-2.073835369613186
685.0,200.31679097828498,-128.24850343145243,-1.041159476936226,-0.009700830396819213,14.652194681311567,8.429369557916289e-08,-2.0826403223401364
686.0,199.8718718027179,-129.13118642809644,-1.0578577947706347,-0.009741790492810752,14.652194692817515,8.429369557916289e-08,-2.091433917928722
687.0,199.41856664003748,-130.00936596946437,-1.073087723265757,-0.009782693501012024,14.652194692817515,8.429369557916289e-08,-2.1002152542508883
688.0,198.95687848631707,-130.88296125181046,-1.0868881776951214,-0.009823535519460892,14.652194704323463,8.429369557916289e-08,-2.108983500189959
689.0,198.48681134471025,-131.75189013142173,-1.0992980733322566,-0.009864312917252743,14.652194704323463,0.0,-2.117737869627859
690.0,198.0083702692448,-132.616069142177,-1.1103563254506916,-0.009905022335655772,14.652194704323463,0.0,-2.1264776447876512
691.0,197.52156140826472,-133.47541351411093,-1.1201018493239543,-0.009945660688866518,14.652194704323463,0.0,-2.1352021631880342
692.0,197.0263920475022,-134.3298371929773,-1.1285735602255742,-0.009986225164420619,14.652194704323463,8.429369557916289e-08,-2.143910821030008
693.0,196.52287065275928,-135.17925286080288,-1.1358103734290794,-0.010026713223273866,14.652194715829411,8.429369557916289e-08,-2.1526030765950255
694.0,196.01100691218008,-136.02357195742547,-1.1418512042079985,-0.010067122599568906,14.652194715829411,1.4600097131278744e-07,-2.161278436685517
695.0,195.49081177809379,-136.86270470300744,-1.1467349678358607,-0.010107451300103053,14.652194735758298,1.4600097131278744e-07,-2.169936482657049
696.0,194.96229750841067,-137.69656012151682,-1.150500579586194,-0.010147697603512614,14.652194735758298,8.429369557916289e-08,-2.1785768331734645
697.0,194.4254777075503,-138.52504606516723,-1.1531869547325275,-0.010187860059189324,14.652194747264247,8.429369557916289e-08,-2.18719918612263
698.0,193.88036736688497,-139.34806923980778,-1.1548330085483896,-0.010227937485944267,14.652194747264247,0.0,-2.195803281062198
699.0,193.3269829046786,-140.16553523125356,-1.1554776563073088,-0.010267928970434732,14.652194747264247,0.0,-2.204388925331083
700.0,192.76534220550283,-140.97734853254707,-1.1551598132828143,-0.010307833865369162,14.652194747264247,0.0,-2.212955979964325
701.0,192.19546465911245,-141.7834125721408,-1.1539183947484342,-0.010347651787505402,14.652194747264247,0.0,-2.221504362684887
702.0,191.61737119876173,-142.58362974299064,-1.1517923159776975,-0.010387382615457009,14.652194747264247,1.4600096420736008e-07,-2.230034047432701
703.0,191.03108433894346,-143.37790143254946,-1.1488204922441327,-0.01042702648732238,14.652194767193134,2.3029465978652297e-07,-2.2385450699450953
704.0,190.43662821253383,-144.1661280536499,-1.1450418388212686,-0.010466583798151007,14.652194778699082,8.429369557916289e-08,-2.2470375064073083
705.0,189.83402860732448,-144.94820907626547,-1.1404952709826337,-0.010506055197261025,14.652194778699082,8.429370268459024e-08,-2.2555114952408237
706.0,189.22331300192548,-145.72404306013803,-1.1352197040017566,-0.010545441585421794,14.65219479020503,8.429370268459024e-08,-2.263967236900331
707.0,188.60451060102127,-146.49352768825997,-1.1292540531521662,-0.01058474411191502,14.65219479020503,0.0,-2.272404971023393
708.0,187.97765236996298,-147.25655980119924,-1.122637233707391,-0.01062396417148744,14.65219479020503,8.429369557916289e-08,-2.2808250005861175
709.0,187.34277106868063,-148.01303543225393,-1.1154081609409594,-0.01066310340120788,14.652194801710978,2.3029465978652297e-07,-2.289227680640922
710.0,186.69990128489803,-148.76284984342482,-1.1076057501264003,-0.010702163677240976,14.652194821639865,1.4600096420736008e-07,-2.297613413048227
711.0,186.04907946663528,-149.50589756219193,-1.0992689165372425,-0.010741147111549535,14.652194821639865,0.0,-2.3059826423232854
712.0,185.39034395398116,-150.24207241908212,-1.0904365754470142,-0.01078005604853704,14.652194821639865,0.0,-2.3143358780059025
713.0,184.7237350101217,-150.97126758601416,-1.0811476421292447,-0.010818893061641495,14.652194821639865,0.0,-2.322673672579283
714.0,184.04929485160702,-151.69337561540695,-1.0714410318574623,-0.010857660949891218,14.652194821639865,8.429369557916289e-08,-2.330996626957895
715.0,183.36706767784347,-152.4082884800377,-1.0613556599051956,-0.010896362734432952,14.652194833145813,8.429369557916289e-08,-2.339305393416084
716.0,182.19416228144976,-153.59182415761748,-1.0509304415459728,-0.010935001655042098,14.652194833145813,0.0,-2.3476006601559773
717.0,181.49117601943257,-154.2866733828008,-1.0402042920533232,-0.01097358116662453,14.652194833145813,0.0,-2.3558831725612364
718.0,180.7806051768251,-154.97394216326938,-1.0292161267007756,-0.011012104935718914,14.652194833145813,0.0,-2.3641537177893635
719.0,180.06250300115448,-155.65352096964187,-1.0180048607618584,-0.011050576837008242,14.652194833145813,1.4600097131278744e-07,-2.3724131276837035
720.0,179.33692486086628,-156.32529991909095,-1.0066094095101001,-0.011089000949848571,14.6521948530747,1.4600097131278744e-07,-2.3806622845042296
721.0,178.60392826951704,-156.9891688195701,-0.9950686882190286,-0.011127381554822815,14.6521948530747,0.0,-2.388902094306021
722.0,177.86357290908526,-157.64501721467605,-0.983421612162174,-0.011165723130326844,14.6521948530747,0.0,-2.3971335249951995
723.0,177.11592065238958,-158.29273442913072,-0.9717070966130646,-0.011204030349194812,14.6521948530747,8.429369557916289e-08,-2.405357579767642
724.0,176.3610355845994,-158.93220961486628,-0.9599640568452286,-0.01124230807537023,14.652194864580649,8.429369557916289e-08,-2.413575306638507
725.0,175.59898402382694,-159.563331797696,-0.948231408132195,-0.011280561360628867,14.652194864580649,8.429369557916289e-08,-2.421787782589092
726.0,174.82983454078789,-160.18598992455446,-0.9365480657474917,-0.011318795441359249,14.652194876086597,8.429369557916289e-08,-2.429996139397097
727.0,174.05365797751867,-160.80007291128916,-0.9249529449646485,-0.01135701573540601,14.652194876086597,0.0,-2.4382015325823896
728.0,173.2705274651388,-161.40546969098656,-0.9134849610571932,-0.011395227838981203,14.652194876086597,0.0,-2.4464051673814304
729.0,172.4805184406475,-162.00206926281462,-0.9021830292986548,-0.011433437523648046,14.652194876086597,8.429370268459024e-08,-2.454608282872743
730.0,171.68370866274245,-162.58976074136402,-0.8910860649625623,-0.011471650733381453,14.652194887592545,8.429370268459024e-08,-2.462812159017319
731.0,170.88017822665117,-163.16843340646957,-0.8802329833224436,-0.01150987358170928,14.652194887592545,0.0,-2.4710181005859653
732.0,170.07001101587986,-163.73797887114225,-0.8696601399574765,-0.011501402054049127,14.652194887592545,0.0,-2.4691993752942194
733.0,169.2533162152036,-164.29832382304446,-0.8593622045454455,-0.01145901049560282,14.652194887592545,0.0,-2.4600984666274783
734.0,168.4302221617159,-164.8494248171134,-0.8492999322563355,-0.011416673298515591,14.652194887592545,1.4600096420736008e-07,-2.451009228627778
735.0,167.6008571581805,-165.39124145154594,-0.83943309361437,-0.011374384463722464,14.652194907521432,1.4600096420736008e-07,-2.4419303800176504
736.0,166.7653488689958,-165.9237355283797,-0.8297214591437732,-0.011332138186920184,14.652194907521432,0.0,-2.432860661379675
737.0,165.92382427910613,-166.44687102170894,-0.8201247993687685,-0.011289928861027958,14.652194907521432,0.0,-2.4237988756149127
738.0,165.07640965372954,-166.9606140451444,-0.8106028848135799,-0.011247751078700048,14.652194907521432,0.0,-2.4147438618375263
739.0,164.22323049891492,-167.46493281853415,-0.8011154860024312,-0.011205599634885178,14.652194907521432,0.0,-2.4056945025916323
740.0,163.3644115229417,-167.95979763396284,-0.7916223734595463,-0.011163469529427329,14.652194907521432,1.4600097131278744e-07,-2.3966497244096576
741.0,162.5000765985747,-168.4451808210466,-0.7820833177091487,-0.011121355969702056,14.652194927450319,1.4600097131278744e-07,-2.3876085048732367
742.0,161.6303487261863,-168.92105671154042,-0.7724580892754627,-0.011079254373282211,14.652194927450319,0.0,-2.3785698471812595
743.0,160.75534999775857,-169.3874016032771,-0.7627064586827117,-0.01103716037062651,14.652194927450319,0.0,-2.3695328197703294
744.0,159.87520156177607,-169.84419372345403,-0.7527881964551197,-0.010995069807784072,14.652194927450319,0.0,-2.3604965308419574
745.0,158.99002358902143,-170.29141319128706,-0.7426630731169105,-0.010952978749107578,14.652194927450319,8.429369557916289e-08,-2.35146013546455
746.0,158.09993523928483,-170.72904198004966,-0.7322908591923079,-0.010910883479967473,14.652194938956267,1.6858739115832577e-07,-2.3424228398349904
747.0,157.20505462899706,-171.15706387851523,-0.7216313252055354,-0.010868780509459112,14.652194950462215,8.429369557916289e-08,-2.3333838907948072
748.0,156.30549879979824,-171.57546445182203,-0.7106442416808173,-0.0108266665730945,14.652194950462215,0.0,-2.3243425838509766
749.0,155.40138368805046,-171.98423100177857,-0.6992893791423772,-0.01078453863546976,14.652194950462215,0.0,-2.315298271021177
750.0,154.49282409530508,-172.38335252662992,-0.6875265081144388,-0.010742393892899268,14.652194950462215,1.4600095710193273e-07,-2.3062503503910663
751.0,153.57993365973414,-172.77281968030212,-0.6753153991212261,-0.010700229776006863,14.6521949703911,2.3029465978652297e-07,-2.2971982765984302
752.0,152.66282482853393,-173.15262473114637,-0.6626158226869627,-0.010658043952264232,14.652194981897049,8.429370268459024e-08,-2.2881415399512273
753.0,151.7416088313104,-173.52276152020008,-0.6493875493358725,-0.010615834328466307,14.652194981897049,0.0,-2.279079690138042
754.0,150.81639565445428,-173.88322541898643,-0.6355903495921795,-0.010573599053132984,14.652194981897049,0.0,-2.2700123332783506
755.0,149.8872940165136,-174.23401328687055,-0.6211839939801074,-0.010531336518826288,14.652194981897049,1.4600096420736008e-07,-2.26093912427641
756.0,148.9544113445718,-174.57512342799376,-0.6061282530238798,-0.010489045364371712,14.652195001825936,2.3029466689195033e-07,-2.251859777031639
757.0,148.017853751638,-174.9065555478043,-0.5903828972477205,-0.01044672447697214,14.652195013331884,8.429370268459024e-08,-2.2427740438875374
758.0,147.07772601505704,-175.22831070920594,-0.5739076971758538,-0.01040437299420252,14.652195013331884,0.0,-2.233681738784131
759.0,146.13413155594492,-175.54039128834424,-0.556662423332503,-0.0103619903058731,14.652195013331884,0.0,-2.224582734258365
760.0,145.18717241965692,-175.84280093005034,-0.538606846241892,-0.010319576055748828,14.652195013331884,0.0,-2.2154769538312697
761.0,144.23694925729288,-176.13554450296385,-0.5197007364282449,-0.010277130143112274,14.652195013331884,0.0,-2.2063643758801406
762.0,143.28356130824616,-176.41862805435417,-0.49990386441578516,-0.010234652724157203,14.652195013331884,0.0,-2.1972450339377194
763.0,142.32710638380073,-176.69205876466177,-0.4791760007287369,-0.010192144213199757,14.652195013331884,0.0,-2.188119016952221
764.0,141.3676808517812,-176.95584490177987,-0.4574769158913236,-0.010149605283694,14.652195013331884,1.4600096420736008e-07,-2.178986469505356
765.0,140.40537962226034,-177.20999577509696,-0.4347663804277694,-0.010107036869038546,14.65219503326077,2.920019213092928e-07,-2.169847597888052
766.0,139.4402961343276,-177.45452168932164,-0.4110041648622978,-0.010064440163160795,14.652195053189656,1.4600095710193273e-07,-2.160702652468482
767.0,138.47252234392246,-177.68943389811037,-0.38615003971913275,-0.010021816620865284,14.652195053189656,0.0,-2.151551939721178
768.0,137.5021487127358,-177.91474455751924,-0.3601637755224982,-0.009979167957932708,14.652195053189656,0.0,-2.1423958339041893
769.0,136.52926419818206,-178.1304666793004,-0.3330051427966177,-0.009936496150956016,14.652195053189656,8.429370268459024e-08,-2.1332347593659704
770.0,135.55395624444455,-178.33661408406522,-0.30463391206571516,-0.009893803436900302,14.652195064695604,8.429370268459024e-08,-2.1240691996893846
771.0,134.57631077459615,-178.533201354334,-0.27500985385401444,-0.009851092312373088,14.652195064695604,8.429369557916289e-08,-2.1148996841768772
772.0,133.59641218379684,-178.72024378749475,-0.24409273868573927,-0.009808365532591883,14.652195076201552,8.429369557916289e-08,-2.105726810994805
773.0,132.6143433335695,-178.89775734869096,-0.21184233708511352,-0.009765626110036157,14.652195076201552,0.0,-2.0965512202541277
774.0,131.63018554715518,-179.06575862366057,-0.1782184195763612,-0.009722877312770955,14.652195076201552,1.4600095710193273e-07,-2.0873736168868793
775.0,130.64401860594765,-179.22426477154696,-0.14318075668370567,-0.00968012266242996,14.652195096130438,2.3029465978652297e-07,-2.078194762594627
776.0,129.6559207470081,-179.37329347770316,-0.1066891189313709,-0.009637365931845934,14.652195107636386,8.429370268459024e-08,-2.069015459272891
777.0,128.66596866165978,-179.51286290651038,-0.06870327684358091,-0.009594611142317118,14.652195107636386,8.429369557916289e-08,-2.059836569406235
778.0,127.67423749516102,-179.64299165423253,-0.02918300094455939,-0.009551862560498533,14.652195119142334,8.429369557916289e-08,-2.0506590154738036
779.0,126.68080084745716,-179.76369870192784,0.011911938241469855,-0.00950912469490777,14.652195119142334,0.0,-2.0414837589392048
780.0,125.68573077500874,-179.87500336843826,0.054621770190283137,-0.00946640229203547,14.652195119142334,0.0,-2.032311822046489
781.0,124.68909779369491,-179.97692526347862,0.09898672437765654,-0.009423700332051366,14.652195119142334,0.0,-2.023144273972469
782.0,123.69097088278977,-180.0694842408461,0.14504703027936627,-0.009381024024097564,14.652195119142334,8.429370268459024e-08,-2.013982233051307
783.0,122.69141749000912,-180.15270035177133,0.19284291737118842,-0.009338378801161536,14.652195130648282,8.429370268459024e-08,-2.0048268688224833
784.0,121.69050353762469,-180.2265937984323,0.24241461512889928,-0.009295770314522212,14.652195130648282,1.4600097131278744e-07,-1.9956793882294113
785.0,120.68829342964305,-180.29118488765198,0.29380235302827495,-0.009168997900923346,14.65219515057717,2.3029466689195033e-07,-1.9684630269727477
786.0,119.0,-180.34704636054508,0.34704636054509197,0.001992190487255945,14.652195162083117,8.429369557916289e-08,0.42769704665481534
787.0,118.0,-180.40218686715514,0.40218686715512586,0.0019276207680488872,14.652195162083117,0.0,0.413834778771874
788.0,117.0,-180.45926330982576,0.45926330982575125,0.0019195639634069061,14.652195162083117,0.0,0.41210508897920944
789.0,116.0,-180.5182609671145,0.5182609671144809,0.0018087583119021954,14.652195162083117,0.0,0.38831657567970845
790.0,115.0,-180.57907713447005,0.5790771344700661,0.0016980426837175657,14.652195162083117,0.0,0.3645473892007976
791.0,114.0,-180.64160104650347,0.6416010465034788,0.0015874164862727344,14.652195162083117,0.0,0.3407974023232987
792.0,113.0,-180.7057219378257,0.7057219378256903,0.0014768781963170972,14.652195162083117,8.429370268459024e-08,0.31706628802537873
793.0,112.0,-180.77132904304767,0.7713290430476725,0.0013664254229298397,14.652195173589066,8.429370268459024e-08,0.29335353346856813
794.0,111.0,-180.8383115967804,0.8383115967803968,0.0012560549701102109,14.652195173589066,0.0,0.2696584515549565
795.0,110.0,-180.90655883363485,0.9065588336348352,0.0011457628989441678,14.652195173589066,0.0,0.24598019714956637
796.0,109.0,-180.97595998822197,0.9759599882219591,0.0010355445893429336,14.652195173589066,0.0,0.22231777838021446
797.0,108.0,-181.04640429515274,1.0464042951527401,0.0009253948013575684,14.652195173589066,8.429369557916289e-08,0.19867007029890804
798.0,107.0,-181.11778098903815,1.1177809890381503,0.0008153077360814618,14.652195185095014,1.6858739826375313e-07,0.1750358282317089
799.0,106.0,-181.18997930448916,1.1899793044891604,0.0007052770961596948,14.652195196600962,8.429370268459024e-08,0.15141369987039335
800.0,105.0,-181.26288847611676,1.2628884761167427,0.0005952961459305505,14.652195196600962,0.0,0.1278022389564752
801.0,104.0,-181.33639773853187,1.3363977385318693,0.00048535777123005075,14.652195196600962,0.0,0.10419991844758525
802.0,103.0,-181.4103963263455,1.4103963263455113,0.0003754545388953,14.652195196600962,0.0,0.0806051425415886
803.0,102.0,-181.48477347416863,1.48477347416864,0.0002655787560066259,14.652195196600962,0.0,0.05701625966999285
804.0,101.0,-181.55941841661223,1.5594184166122278,0.00015572252891204988,14.652195196600962,8.429369557916289e-08,0.033431575169724385
805.0,100.0,-181.63422038828725,1.6342203882872457,4.5877822080470695e-05,14.65219520810691,8.429369557916289e-08,0.009849363933600112
806.0,99.0,-181.70906862380465,1.7090686238046655,-6.396348316782636e-05,14.65219520810691,0.0,-0.013732117079917042
807.0,98.0,-181.78385235777546,1.783852357775459,-0.0001738095300031815,14.65219520810691,0.0,-0.0373146160497024
808.0,97.0,-181.8584608248106,1.8584608248105987,-0.0002836684274500202,14.65219520810691,8.429370268459024e-08,-0.060899873876458954
809.0,96.0,-181.93278325952105,1.9327832595210543,-0.00039354819172042027,14.652195219612858,8.429370268459024e-08,-0.08448961166799611
810.0,95.0,-182.0067088965178,2.006708896517799,-0.0005034566874668187,14.652195219612858,0.0,-0.10808551763324
811.0,94.0,-182.0801269704118,2.0801269704118037,-0.0006134015689039191,14.652195219612858,1.4600097131278744e-07,-0.13168923512688713
812.0,93.0,-182.15292671581403,2.152926715814041,-0.0007233902207515023,14.652195239541745,1.4600097131278744e-07,-0.15530234997344172
813.0,92.0,-182.22499736733548,2.2249973673354813,-0.0008334296989521849,14.652195239541745,0.0,-0.17892637621015775
814.0,91.0,-182.2962281595871,2.2962281595870966,-0.0009435266711211305,14.652195239541745,0.0,-0.2025627456443963
815.0,90.0,-182.36650832717987,2.3665083271798597,-0.001053687356688368,14.652195239541745,8.429369557916289e-08,-0.22621279350584558
816.0,89.0,-182.43572710472475,2.435727104724741,-0.0011639174666986957,14.652195251047694,8.429369557916289e-08,-0.24987774627302634
817.0,88.0,-182.50377372683272,2.5037737268327116,-0.001274222143239169,14.652195251047694,8.429368847373553e-08,-0.2735587071365888
818.0,87.0,-182.57053742811473,2.5705374281147444,-0.001384605898469881,14.65219526255364,8.429368847373553e-08,-0.2972566456199914
819.0,86.0,-182.63590744318182,2.635907443181811,-0.0014950725532402035,14.65219526255364,0.0,-0.3209723811127952
820.0,85.0,-182.69977300664488,2.6997730066448824,-0.0016056251752798046,14.65219526255364,0.0,-0.34470657264578136
821.0,84.0,-182.76202335311493,2.7620233531149307,-0.001716266016961709,14.65219526255364,8.429370268459024e-08,-0.3684597037737655
822.0,83.0,-182.82254771720292,2.822547717202927,-0.0018269964526433319,14.652195274059588,8.429370268459024e-08,-0.39223207016919615
823.0,82.0,-182.88123533351984,2.881235333519844,-0.0019378169156008987,14.652195274059588,0.0,-0.4160237636561024
824.0,81.0,-182.93797543667665,2.937975436676653,-0.002048726834582905,14.652195274059588,8.429369557916289e-08,-0.4398346621729933
825.0,80.0,-182.99265726128434,2.9926572612843247,-0.0021597245700193295,14.652195285565536,8.429369557916289e-08,-0.46366441445398926
826.0,79.0,-183.04517004195384,3.0451700419538312,-0.002270807349935178,14.652195285565536,0.0,-0.4875124239736209
827.0,78.0,-183.09540301329613,3.0954030132961448,-0.002381971205629617,14.652195285565536,0.0,-0.5113778393948792
828.0,77.0,-183.14324540992223,3.143245409922236,-0.0024932109071954204,14.652195285565536,0.0,-0.535259537925578
829.0,76.0,-183.18858646644307,3.188586466443078,-0.00260451989896781,14.652195285565536,0.0,-0.5591561121508493
830.0,75.0,-183.23131541746963,3.2313154174696423,-0.0027158902350067956,14.652195285565536,0.0,-0.5830658561820514
831.0,74.0,-183.2713214976129,3.271321497612898,-0.002827312514733075,14.652195285565536,0.0,-0.606986751838645
832.0,73.0,-183.30849394148382,3.3084939414838197,-0.0029387758188541492,14.652195285565536,0.0,-0.6309164548923739
833.0,72.0,-183.34272198369337,3.342721983693377,-0.003050267645734715,14.652195285565536,0.0,-0.6548522814068263
834.0,71.0,-183.37389485885254,3.373894858852543,-0.0031617738483834083,14.652195285565536,8.429368847373553e-08,-0.6787911942093192
835.0,70.0,-183.40190180157228,3.4019018015722886,-0.003273278572246721,14.652195297071483,1.6858739115832577e-07,-0.7027297906397384
836.0,69.0,-183.4266320464636,3.426632046463587,-0.0033847641940200983,14.652195308577431,8.429370268459024e-08,-0.7266642861782666
837.0,68.0,-183.4479748281374,3.4479748281374074,-0.00349621126170601,14.652195308577431,8.429369557916289e-08,-0.7505905035584081
838.0,67.0,-183.4658193812047,3.4658193812047218,-0.0036075984361689313,14.65219532008338,8.429369557916289e-08,-0.7745038638689165
839.0,66.0,-183.48005494027652,3.480054940276504,-0.003718902434457542,14.65219532008338,0.0,-0.7983993661715878
840.0,65.0,-183.49057073996372,3.490570739963724,-0.003830097975185129,14.65219532008338,0.0,-0.822271584064543
841.0,64.0,-183.49725601487737,3.497256014877353,-0.003941157726279723,14.65219532008338,0.0,-0.8461146497119568
842.0,63.0,-183.49999999962836,3.499999999628364,-0.004052052255436046,14.65219532008338,0.0,-0.8699222443855772
843.0,61.99999999999999,-183.49869192882772,3.498691928827728,-0.004162749983621519,14.65219532008338,8.429368847373553e-08,-0.8936875884830777
844.0,61.0,-183.49322104362133,3.493221043621329,-0.004259063782117875,14.652195331589326,1.6858739115832577e-07,-0.9143648937818415
845.0,60.0,-183.4835288383092,3.4835288383092164,-0.004100407367491823,14.652195343095274,8.429370268459024e-08,-0.880303452760915
846.0,59.0,-183.46973537365437,3.469735373654378,-0.003941612518300277,14.652195343095274,8.429369557916289e-08,-0.8462122902261366
847.0,58.0,-183.451998822025,3.4519988220249904,-0.003782722305526439,14.652195354601222,8.429369557916289e-08,-0.8121006556617723
848.0,57.00000000000001,-183.43047735578924,3.4304773557892307,-0.0036237753441128165,14.652195354601222,0.0,-0.7779768365828866
849.0,56.0,-183.40532914731529,3.4053291473152765,-0.0034648059600286907,14.652195354601222,0.0,-0.7438482036519795
850.0,55.0,-183.3767123689713,3.376712368971305,-0.0033058443624025117,14.652195354601222,0.0,-0.7097212423710358
851.0,54.0,-183.3447851931255,3.344785193125492,-0.0031469168197477714,14.652195354601222,0.0,-0.6756015922439121
852.0,53.0,-183.30970579214602,3.3097057921460165,-0.002988045839405789,14.652195354601222,8.429368847373553e-08,-0.6414940853003389
853.0,52.0,-183.27163233840105,3.271632338401054,-0.002829250349421125,14.652195366107168,8.429368847373553e-08,-0.6074027860961282
854.0,51.0,-183.23072300425878,3.230723004258784,-0.0026705458821546257,14.652195366107168,8.429368847373553e-08,-0.5733310272631579
855.0,50.0,-183.18713596208738,3.1871359620873805,-0.0025119447590248797,14.652195377613115,8.429368847373553e-08,-0.5392814559021721
856.0,49.0,-183.14102938425503,3.141029384255024,-0.0023534562758507314,14.652195377613115,8.429370268459024e-08,-0.5052560659556748
857.0,48.0,-183.09256144312988,3.0925614431298887,-0.0021950868883451875,14.652195389119063,1.685874053691805e-07,-0.47125624502079166
858.0,47.0,-183.04189031108015,3.0418903110801536,-0.002036840397384392,14.652195400625011,8.429370268459024e-08,-0.4372828082487292
859.0,46.0,-182.989174160474,2.9891741604739948,-0.0018787181337441027,14.652195400625011,0.0,-0.40333604070618484
860.0,45.0,-182.93457116367958,2.93457116367959,-0.0017207191420602606,14.652195400625011,8.429369557916289e-08,-0.3694157380292052
861.0,44.0,-182.8782394930651,2.878239493065116,-0.0015628403638297604,14.65219541213096,8.429369557916289e-08,-0.3355212441244042
862.0,43.0,-182.82033732099876,2.820337320998751,-0.0014050768193222941,14.65219541213096,0.0,-0.30165148880217296
863.0,42.0,-182.76102281984868,2.761022819848671,-0.0012474217883243488,14.65219541213096,0.0,-0.2678050299013558
864.0,41.0,-182.70045416198306,2.7004541619830533,-0.0010898669896819882,14.65219541213096,0.0,-0.23398008956726213
865.0,40.0,-182.63878951977009,2.6387895197700755,-0.0009324027596500793,14.65219541213096,0.0,-0.2001745931210797
866.0,39.0,-182.57618706557793,2.576187065577915,-0.0007750182290921919,14.65219541213096,0.0,-0.1663862071023591
867.0,38.0,-182.51280497177476,2.512804971774748,-0.0006177014996076299,14.65219541213096,8.429368847373553e-08,-0.13261237708116813
868.0,37.0,-182.44880141072875,2.448801410728752,-0.0004604398186899328,14.652195423636906,1.6858739115832577e-07,-0.09885036541756385
869.0,36.0,-182.3843345548081,2.3843345548081043,-0.000303219754044926,14.652195435142854,8.429370268459024e-08,-0.06509728811361509
870.0,35.0,-182.31956257638097,2.3195625763809824,-0.0001460273672159619,14.652195435142854,0.0,-0.031350152717034736
871.0,34.0,-182.25464364781556,2.254643647815563,1.1151613320463717e-05,14.652195435142854,1.4600095710193273e-07,0.0023941045250841305
872.0,33.0,-182.18973594148002,2.189735941480023,0.00016833161941403135,14.65219545507174,2.3029464557566826e-07,0.03613858203912221
873.0,32.0,-182.12499762974255,2.124997629742541,0.00032552707067259147,14.652195466577686,8.429368847373553e-08,0.06988637552994381
874.0,31.0,-182.0605868849713,2.060586884971292,0.0026738245263395713,14.652195466577686,8.429368847373553e-08,0.5740349168591431
875.0,28.933615264934325,-181.97887313957153,1.9966618795344546,-0.02900940047530685,14.652195478083632,8.429368847373553e-08,-6.227936295777264
876.0,27.872659295276474,-181.86241514443745,1.933380785800206,-0.03066524215069608,14.652195478083632,8.429368847373553e-08,-6.583423699903223
877.0,26.818195769876297,-181.71163686567849,1.8709017761367224,-0.030583157196542133,14.652195489589579,8.429368847373553e-08,-6.565801151425994
878.0,25.771283724372783,-181.5269942410389,1.8093830229121814,-0.030498985573754436,14.652195489589579,0.0,-6.547730612329418
879.0,24.732948800070208,-181.30897296339404,1.7489826984947607,-0.030412587148623632,14.652195489589579,0.0,-6.529182008090828
880.0,23.70418257362866,-181.05808625185026,1.6898589752526363,-0.030323829164258177,14.652195489589579,0.0,-6.510126837553666
881.0,22.685942020755185,-180.77487261769357,1.632170025553987,-0.030232586785927818,14.652195489589579,8.429368847373553e-08,-6.490538300345086
882.0,21.679149113202133,-180.45989363257561,1.5760740217669884,-0.030138743661844943,14.652195501095525,8.429368847373553e-08,-6.4703914274303544
883.0,20.68469054799811,-180.11373170626,1.5217291362598186,-0.030042192494807045,14.652195501095525,0.0,-6.44966316315631
884.0,19.703417607460903,-179.73698788117048,1.4692935414006538,-0.029942835619514007,14.652195501095525,0.0,-6.42833255026264
885.0,18.736146148169702,-179.3302796508787,1.4189254095576727,-0.029840585579747128,14.652195501095525,8.429368847373553e-08,-6.406380813050728
886.0,17.78365671670851,-178.8942388095515,1.3707829130990505,-0.02973536569896715,14.652195512601471,8.429368847373553e-08,-6.383791500103206
887.0,16.846694789633137,-178.4295093392386,1.3250242243929664,-0.029627110637262345,14.652195512601471,0.0,-6.36055056371283
888.0,15.925971134762861,-177.93674534172783,1.2818075158075959,-0.029515766926973466,14.652195512601471,0.0,-6.33664653513864
